ranking,objectid,pl_name,hostname,pl_orbper,pl_orbsmax,pl_orbeccen,pl_rade,pl_bmasse,pl_dens,pl_eqt,pl_insol,st_teff,st_lum,st_mass,st_rad,st_met,st_logg,st_age,distancia_tierra,indice_habitabilidad,orig_idx
4940,3.17781,TOI-5210 b,TOI-5210,2.7035803672935597,1.5128309467889791,0.29878787878787877,0.5548893222007293,0.18279525116659304,0.5589832717792743,0.5270177985690407,0.7072086740035531,0.015057560948900114,0.05166926782927326,0.08413461538461535,0.12223617573187306,0.4263157894736842,0.11203703703703721,0.08914926133469182,3.3683988337658963,0.2289168269779806,1930
4941,3.2659,Kepler-1217 b,Kepler-1217,2.7225728445241093,1.5498386719513484,0.10121212121212121,0.05647586490199476,0.008169395346265576,0.2487508146860742,0.6578776981167366,0.9984465317868846,0.03476927710018753,0.028869512112370224,0.048076923076923114,0.04678896678731986,0.09210526315789475,0.03703703703703699,0.1018848700967906,3.368420559643704,0.22891568848434357,4857
4942,3.4062,Kepler-1571 b,Kepler-1571,2.712429431959201,1.5333854538813254,0.10121212121212121,0.029664090655593205,0.004332938968185057,0.10210732131218764,0.6241403802645963,0.9984465317868846,0.14208862059053015,0.06582072334939269,0.18429487179487175,0.22809621308818406,0.05263157894736842,0.18518518518518495,0.2878247580234335,3.3685279201740643,0.22891006267396247,5947
4943,3.3616,Kepler-1399 b,Kepler-1399,2.7255236941356484,1.5578490020730735,0.10121212121212121,0.014261582045958272,0.002482412950522689,0.0434499239626331,0.6926373589340933,0.9984465317868846,0.011772274923685542,0.0032537151387663703,0.024038461538461557,0.02339448339365993,0.039473684210526314,0.027777777777777127,0.029291900152827247,3.3688007313517296,0.2288957683109055,80
4944,3.18441,TOI-5800 b,TOI-5800,2.7181087114928806,1.5469549531075275,0.8987878787878788,0.0832876391483963,0.019182281890402594,0.2226808603084944,0.4360292746647835,0.4245785560809508,0.2540621192832601,0.17304743163466108,0.17788461538461534,0.13276369325901996,0.05263157894736842,0.11111111111111015,0.41709118695873665,3.3688465695998855,0.22889336672026542,1058
4945,3.12047,YZ Cet c,YZ Cet,2.7148705200997463,1.5675254808601171,0.10121212121212121,0.002852316409191657,0.0003159434664301602,0.010862480990658226,0.07938493124905144,0.005782013774270808,0.6094397218457832,0.5242332225011875,0.5528846153846153,0.49303873752138255,0.23684210526315788,0.4953703703703703,0.1018848700967906,3.3691595316535454,0.22887697113260166,214
4946,3.18281,TOI-5720 b,TOI-5720,2.727054298962187,1.572767440891774,0.10121212121212121,0.005134169536544982,0.007447238851568066,0.3204431892244188,0.2315606816215087,0.06326020446581235,0.6094397218457832,0.5242332225011875,0.49439102564102555,0.3608599063472041,0.039473684210526314,0.4953703703703703,0.05094243504839536,3.3691956071262514,0.2288750813465478,442
4947,3.3498,Kepler-763 b,Kepler-763,2.7288375569128847,1.5692236708459228,0.10121212121212121,0.012550192200443277,0.0022116042650111227,0.05213990875515972,0.5924477483428887,0.9984465317868846,0.16754958728594307,0.11328628621836194,0.1282051282051282,0.11697241696829952,0.013157894736842105,0.12037037037037002,0.02419765664798782,3.3699117860141077,0.22883757132134744,4575
4948,3.11788,K2-14 b,K2-14,2.6750823390976284,1.501616484618564,0.7472727272727273,0.21734651038040403,0.04445775920481543,0.48772539648055613,0.11910295544770756,0.01088013344620851,0.544536158679315,0.328584515165909,0.4246794871794871,0.3216741466628238,0.4671052631578948,0.41759259259259135,0.0789607743250127,3.3701409625822136,0.22882557074523366,5965
4949,3.3359,Kepler-381 b,Kepler-381,2.6956130698778877,1.4963296667382255,0.10121212121212121,0.0005704632818383313,0.00014217455989357205,0.02172496198131655,0.675257528525415,0.9984465317868846,0.10239141445252077,0.1743570604600665,0.1153846153846153,0.33220166418997077,0.26526315789473687,0.29629629629629595,0.2585328578706062,3.3702326228315567,0.22882077141058021,1849
4950,3.14004,TOI-1117 b,TOI-1117,2.721104923512039,1.5491978455416104,0.10121212121212121,0.0832876391483963,0.017828238462844766,0.24006082989354766,0.6558330121863039,0.9984465317868846,0.039149658467140296,0.15053945850580172,0.024038461538461557,0.02924310424207491,0.17894736842105263,0.02777777777777795,0.022924095771777855,3.371277690939756,0.22876606582845935,2176
4951,3.2133,Kepler-1016 b,Kepler-1016,2.723156015909764,1.5532991345639335,0.10121212121212121,0.06731466725692305,0.009907084411631458,0.28785574625244403,0.6568553551515203,0.9984465317868846,0.011772274923685542,0.04194544344167741,0.008012820512820519,0.0,0.039473684210526314,0.0,0.09042282221090162,3.371365039895273,0.22876149460717596,1486
4952,3.12737,TOI-674 b,TOI-674,2.722986473103064,1.5620143737363703,0.10121212121212121,0.2424468947812906,0.05100230243801161,0.4996741255702801,0.19424516339111103,0.05813099869831404,0.6094397218457832,0.5242332225011875,0.4647435897435897,0.3392200092080687,0.2236842105263158,0.3425925925925911,0.0789607743250127,3.371629823879242,0.22874763881829144,2249
4953,3.1173,Kepler-755 b,Kepler-755,2.7282938273016826,1.5675254808601171,0.10121212121212121,0.043355209419713145,0.006206032376306722,0.187920921138388,0.5500205152864092,0.9984465317868846,0.20122376904439243,0.15492976860962204,0.14423076923076925,0.13451827951354448,0.013157894736842105,0.12962962962962907,0.038206826286296576,3.3718609689320775,0.2287355446813927,1164
4954,3.12159,HATS-46 b,HATS-46,2.702259123212675,1.5160831408183995,0.8987878787878788,0.5203610320453312,0.12182913213150695,0.5681077558114273,0.40842601460394135,0.32449205307880086,0.07747799542797694,0.07799416434823912,0.06650641025641021,0.08597472647170018,0.07894736842105263,0.0944444444444437,0.2037697401935812,3.371880574380321,0.22873451892993257,4399
4955,3.3426,Kepler-411 b,Kepler-411,2.7152807900627973,1.541988548432058,0.7836363636363636,0.07992190578555014,0.055515780529871044,0.41929176623940917,0.45136441914302905,0.3113272470393664,0.2201141636893762,0.1964409309900251,0.10416666666666666,0.10527517527146962,0.2763157894736842,0.14814814814814714,0.5588385124808966,3.3719527885634077,0.22873074078382097,5921
4956,3.3779,Kepler-524 c,Kepler-524,2.7236473240623624,1.5532670932434467,0.10121212121212121,0.0022818531273533253,0.00036107824734875484,0.03150119487290897,0.6742351855601986,0.9984465317868846,0.06461062516255321,0.14910429531112168,0.07211538461538466,0.05848620848414982,0.02631578947368421,0.046296296296296856,0.20122261844116143,3.3722363241836173,0.2287159077995903,1512
4957,3.12606,TOI-540 b,TOI-540,2.7285182582838448,1.582472756867256,0.10121212121212121,0.005533493833831808,0.0007356969289730877,0.05213990875515962,0.18197704780851456,0.03481642702786723,0.6094397218457832,0.5242332225011875,0.5528846153846153,0.4740307197640339,0.02631578947368421,0.0018518518518524664,0.44574630667345894,3.3722934115072287,0.22871292154550926,3660
4958,3.11636,HIP 91258 b,HIP 91258,2.6999494931119696,1.5059420628842954,0.020000000000000004,0.7244883679346802,0.7795559753090181,0.5181403432543992,0.3935891720831466,0.2574062884562943,0.07090742337754781,0.07532062156476894,0.024038461538461557,0.06433482933256474,0.3026315789473684,0.08333333333333302,0.28018339276617416,3.372339017993607,0.2287105359133115,5284
4959,3.13062,TOI-206 b,TOI-206,2.7322873892603794,1.5841228848723312,0.10121212121212121,0.017113898455149927,0.00279835641695285,0.009776232891592422,0.33481732110836243,0.1814778281341575,0.6094397218457832,0.5242332225011875,0.5208333333333333,0.38016035514697355,0.02631578947368421,0.41666666666666513,0.0789607743250127,3.372399984532908,0.22870734688899402,5241
4960,3.176,Kepler-15 b,Kepler-15,2.7007569155528643,1.5105239717139223,0.2624242424242424,0.556772163074211,0.47111684322828773,0.49750162937214853,0.5091267966777542,0.6678490141095049,0.072002518719286,0.029517540883490533,0.014423076923076933,0.004678896678731986,0.47368421052631576,0.018518518518518084,0.11462047885888939,3.372457078853148,0.22870436049249684,1313
4961,3.12257,GJ 1265 b,GJ 1265,2.7104389838543526,1.5604123077120253,0.1412121212121212,0.09298551493964792,0.01444312989395019,0.3552031283945252,0.08640795486524055,0.006815001977730482,0.6094397218457832,0.5242332225011875,0.5528846153846153,0.4725685645519302,0.05263157894736842,0.4953703703703703,0.0789607743250127,3.3724590809756663,0.228704255770156,1203
4962,3.2714,Kepler-1238 b,Kepler-1238,2.70671530016681,1.515394252427931,0.10121212121212121,0.053053085210964766,0.007627777975242444,0.23462958939821849,0.579668461277684,0.9984465317868846,0.1664544919442049,0.19827983985885864,0.2403846153846154,0.2807338007239189,0.06578947368421052,0.2129629629629629,0.3132959755476311,3.3727229768446745,0.22869045336176153,3946
4963,3.9175,K2-104 b,K2-104,2.723008567445577,1.5632960265558464,0.44424242424242427,0.04506659926522814,0.006454273671358991,0.19661090593091454,0.2775661150562455,0.09496802193762,0.5656167440077752,0.486581393770781,0.39262820512820507,0.3041282841175788,0.23684210526315788,0.314814814814814,0.4852266938359653,3.3729503411231714,0.22867856298207007,4665
4964,3.3806,Kepler-198 d,Kepler-198,2.7279733554747487,1.5645456380548355,0.10121212121212121,0.030234553937431536,0.004423208530022245,0.10536606560938515,0.6681011277689003,0.9984465317868846,0.03887588463170575,0.03694781841623125,0.024038461538461557,0.04094034593890481,0.05263157894736842,0.04629629629629604,0.11207335710646961,3.3730965258296974,0.22867091867135778,5385
4965,3.10286,K2-230 b,K2-230,2.716365763499268,1.5365415239492848,0.10121212121212121,0.05476447505647976,0.00789858666075401,0.2422333260916793,0.6512324688428301,0.9984465317868846,0.04572023051756943,0.10769152473366357,0.0881410256410257,0.22809621308818406,0.13157894736842105,0.22222222222222196,0.0789607743250127,3.373277264103725,0.22866146818727795,681
4966,3.17143,TOI-4438 b,TOI-4438,2.6819914309919284,1.5165156986449724,0.7472727272727273,0.08671041883942629,0.009929651802090756,0.39756680425809243,0.09201086686947366,0.007771523890148936,0.6094397218457832,0.5242332225011875,0.5064102564102563,0.36729338928046057,0.25,0.22222222222222113,0.06367804381049413,3.3732844707950806,0.22866109137835158,1541
4967,3.11471,WASP-45 b,WASP-45,2.7143743118693227,1.538576147800203,0.10121212121212121,0.5478566206276724,0.68918129456707,0.44449272213773616,0.4590319913821519,0.45541129996272767,0.17192996865289584,0.1138461016489109,0.1201923076923077,0.08480500230201718,0.039473684210526314,0.05833333333333295,0.41709118695873665,3.373303222630487,0.22866011092606395,2779
4968,3.3536,Kepler-501 c,Kepler-501,2.710651411730398,1.527249541008084,0.10121212121212121,0.03885980986791053,0.005574145443446402,0.16293721485987397,0.5362188852559882,0.9984465317868846,0.00438038136695276,0.07340367781773766,0.02564102564102566,0.1263302103257635,0.1842105263157895,0.1462962962962963,0.5476311767702495,3.37344661933994,0.22865261361093833,4568
4969,3.1329,Kepler-286 b,Kepler-286,2.7243420040415685,1.5588102416876803,0.10121212121212121,0.01369111876411994,0.002414710779144797,0.04996741255702802,0.5684226886603039,0.9984465317868846,0.054207219416040404,0.039434756056185113,0.13621794871794873,0.08012610562328519,0.32894736842105265,0.050925925925925555,0.23560876209882828,3.3735208347709023,0.22864873354430537,5644
4970,3.17147,TOI-4443.01,TOI-4443,2.7239405737644065,1.5540638887909848,0.10121212121212121,0.04103493559032801,0.005867521519417265,0.17597219204866385,0.7073693210628612,0.9984465317868846,0.01533133478433466,0.011362556829748252,0.03936939102564109,0.010135659930303196,0.02631578947368421,0.004009259259258788,0.0789607743250127,3.3740364979587927,0.2286217777256007,2573
4971,3.12203,K2-261 b,K2-261,2.65060550072784,1.4280816541011288,0.8987878787878788,0.4717632673473769,0.1533877643445386,0.5471431674994568,0.399224927916994,0.2782205552673319,0.07884686460514968,0.12007871344235597,0.08573717948717946,0.38776356224991304,0.4894736842105263,0.3703703703703699,0.41709118695873665,3.3740566921490056,0.22862072222221078,1558
4972,3.16211,TOI-3486 b,TOI-3486,2.721182721068092,1.5517931925010493,0.3715151515151515,0.5459372855066617,0.2215270630515964,0.5485552900282423,0.4779453362386548,0.5175834910839191,0.2321602124484963,0.16380538779941645,0.13060897435897437,0.1239907619863975,0.3723684210526315,0.11944444444444378,0.15282730514518594,3.3741257365222945,0.22861711350690683,3450
4973,3.12383,LSPM J2116+0234 b,LSPM J2116+0234,2.6295693127657294,1.4617250406123736,0.8987878787878788,0.15459554937818765,0.027757890264935522,0.4431892244188572,0.059645949037515876,0.0024966553602806295,0.6094397218457832,0.5242332225011875,0.4567307692307692,0.3327865262748122,0.06578947368421052,0.47222222222222104,0.33112582781456945,3.3743590311638756,0.22860492082972267,1188
4974,3.4272,Kepler-446 c,Kepler-446,2.715048250780747,1.5567275558560318,0.10121212121212121,0.006275096100221645,0.0009252630088311839,0.01737996958505324,0.13546044289116954,0.008867308758659936,0.6094397218457832,0.5242332225011875,0.5528846153846153,0.4444951844795383,0.39473684210526316,0.4953703703703703,0.11207335710646961,3.3744875265096015,0.22859820583324394,5431
4975,3.1254,Kepler-843 b,Kepler-843,2.7224112764663055,1.551921357782997,0.10121212121212121,0.0907036618122946,0.01403691686568284,0.35085813599826193,0.648165439947181,0.9984465317868846,0.014236239442596471,0.016024292596865036,0.016025641025641038,0.01754586254524495,0.06578947368421052,0.018518518518518906,0.05476311767702492,3.374531197676752,0.22859592372574344,3757
4976,3.3706,Kepler-1900 b,Kepler-1900,2.7154226545634463,1.5347792513225054,0.10121212121212121,0.03554823457765227,0.005122797634260458,0.14229850097762323,0.5627998023516139,0.9984465317868846,0.10814066499664626,0.07462170048178055,0.0833333333333334,0.023979345478501363,0.05263157894736842,0.006481481481481165,0.5348955680081506,3.3746402668893234,0.22859022433656476,3222
4977,3.2597,Kepler-1827 b,Kepler-1827,2.710067796981239,1.5276180161936832,0.10121212121212121,0.04885692388504031,0.006995891042382123,0.21616337171409944,0.5489981723211927,0.9984465317868846,0.09718971157926437,0.06344574879554862,0.06810897435897433,0.23628428227596504,0.10526315789473684,0.3101851851851845,0.41709118695873665,3.3750534385710935,0.22856863671283595,4543
4978,3.17921,TOI-5350 b,TOI-5350,2.6809788585780967,1.4745415688071337,0.0012121212121212047,0.6514434323804146,0.9985832192269654,0.056484901151423024,0.48050119365169575,0.4987437628694201,0.12100803526207,0.11347289136187827,0.13381410256410256,0.15381872831331383,0.057894736842105256,0.12592592592592577,0.19103413143148237,3.3750666447697037,0.2285679467752744,4230
4979,3.8873,K2-45 b,K2-45,2.72484446818808,1.5661797453996673,0.5048484848484849,0.32573453392968693,0.07988856222591198,0.5266130784271127,0.41842452880375747,0.15387617302494894,0.4585711743528671,0.2510483816244826,0.3982371794871794,0.3245984570870312,0.02631578947368421,0.3555555555555543,0.0789607743250127,3.375166474222401,0.22856273147360184,738
4980,3.12387,Teegarden's Star b,Teegarden's Star,2.7010300740648225,1.5605725143144598,0.0806060606060606,0.002852316409191657,0.00036107824734875457,0.0,0.011245772617380113,0.0001243443822423831,0.6094397218457832,0.5242332225011875,0.5528846153846153,0.514678634660518,0.14473684210526316,0.4953703703703703,0.41709118695873665,3.375603720222069,0.2285398916219151,3116
4981,3.19009,WASP-193 b,WASP-193,2.6909858694752886,1.4937663610992735,0.2381818181818182,0.879080936071757,0.09744181380887337,0.5921138388007819,0.5106603111255787,0.6403735685482723,0.08213215063036425,0.09301757481169845,0.04727564102564097,0.13978203827711802,0.07894736842105263,0.14444444444444468,0.025471217524197565,3.376110240951925,0.22851343886219658,1995
4982,3.3329,Kepler-272 b,Kepler-272,2.7155341674070623,1.5411875154198853,0.10121212121212121,0.024529921119048222,0.17376890653658822,0.41929176623940917,0.4830570510647367,0.9984465317868846,0.13168521484401735,0.022507973128859333,0.07211538461538458,0.04152520802374631,0.05263157894736842,0.012962962962963153,0.41709118695873665,3.3761141787711804,0.22851323323579312,3068
4983,3.425,Kepler-1597 b,Kepler-1597,2.7157201449385777,1.5358045735780863,0.10121212121212121,0.0034227796910299884,0.00045134780918594335,0.0032587442971975067,0.6348749813993682,0.9984465317868846,0.16399052742529396,0.14734681414127707,0.20032051282051277,0.22809621308818406,0.02631578947368421,0.18518518518518495,0.28018339276617416,3.376138136821019,0.2285119821940619,3178
4984,3.12824,CD Cet b,CD Cet,2.720636142069257,1.5724278028946128,0.10121212121212121,0.046777989110743136,0.0066573801854926664,0.20747338692157283,0.10683483986511107,0.011812716313026382,0.6094397218457832,0.5242332225011875,0.5528846153846153,0.4825112199942356,0.17105263157894737,0.4537037037037021,0.2037697401935812,3.3768075039735646,0.22847703470900463,5285
4985,3.14152,TOI-1288 b,TOI-1288,2.717569439682877,1.5421487550344923,0.10121212121212121,0.22638638586968252,0.09726545287957081,0.38453182706930256,0.48481548096490884,0.9984465317868846,0.10677179581947353,0.052554794055777974,0.03589743589743585,0.02438874893789043,0.3381578947368421,0.012037037037036919,0.24197656647987778,3.3768716178753606,0.2284736878998119,479
4986,3.12228,WASP-168 b,WASP-168,2.7066719569224458,1.51891879768149,0.10121212121212121,0.9021021107350445,0.29899219676056393,0.5811427330002171,0.5546210586298829,0.4319195375475855,0.06077779146646955,0.05264979303793174,0.06410256410256415,0.0701834501809798,0.013157894736842105,0.06481481481481494,0.08150789607743246,3.3771319410159006,0.22846009978120682,1292
4987,3.584,Kepler-207 d,Kepler-207,2.6938211914157404,1.4931255346895356,0.10121212121212121,0.13177701810465442,0.022567390459297173,0.41711927004127736,0.5106603111255787,0.9984465317868846,0.03887588463170575,0.18127841487412635,0.25080128205128194,0.3438989058868007,0.381578947368421,0.28796296296296314,0.1235354049923586,3.377158546536569,0.22845871114064423,5057
4988,3.12692,NGTS-15 b,NGTS-15,2.7132488990998844,1.531414912671381,0.10121212121212121,0.6463279825964632,0.5364023487237295,0.5181403432543992,0.45545379100389455,0.6590252258846298,0.04873174270734946,0.029079867001424984,0.0040064102564102595,0.02690365590270892,0.19736842105263158,0.03703703703703699,0.1681100356597045,3.377192854453194,0.22845692050845717,1484
4989,3.11819,GJ 1132 b,GJ 1132,2.7255965819893895,1.5769135877627787,0.029696969696969694,0.01092520757591193,0.0018889993336977965,0.04996741255702802,0.16807318348157185,0.028443777437945107,0.6094397218457832,0.5242332225011875,0.5528846153846153,0.4555490778830426,0.2236842105263158,0.4953703703703703,0.05094243504839536,3.3772115100041376,0.22845594683156054,4211
4990,3.3009,Kepler-445 c,Kepler-445,2.7012932557923173,1.553843837012211,0.10121212121212121,0.08613995555758795,0.013201923418688845,0.3399956550076037,0.04396074750430408,0.012709550169949568,0.6094397218457832,0.5242332225011875,0.5528846153846153,0.4620410470247832,0.35526315789473684,0.44911111111110985,0.25598573611818654,3.3772455192072184,0.22845417183295544,2214
4991,3.17168,Ross 176 b,Ross 176,2.7002783012431717,1.5277301608153875,0.8987878787878788,0.0479189156744198,0.008056558393969092,0.16076471866174227,0.2182702230736958,0.05471152818664851,0.475545152149809,0.37623329035760333,0.33894230769230765,0.25207555856668556,0.25,0.4953703703703703,0.2037697401935812,3.3775222031836107,0.2284397322468717,1068
4992,3.1408,TOI-1199 b,TOI-1199,2.7102863487964797,1.5221549710506668,0.0806060606060606,0.5427401297482316,0.16916739140712755,0.5596350206387138,0.6292520950906781,0.5022176340483167,0.01861662080954923,0.10323675103481034,0.18429487179487175,0.263187938178674,0.5328947368421053,0.23148148148148098,0.05094243504839524,3.377581124413891,0.22843665750086786,1003
4993,3.11453,WASP-25 b,WASP-25,2.70958646949588,1.526288301393477,0.10121212121212121,0.7307328997531876,0.40227551861273736,0.5551613078427111,0.4917469662690758,0.5284636245301276,0.022175680670198348,0.048517337314243056,0.03044871794871797,0.06784400184161374,0.2631578947368421,0.08240740740740679,0.34386143657666834,3.3777814024239627,0.2284262068102129,1549
4994,3.519,Kepler-546 b,Kepler-546,2.7067217114838718,1.5216423099228764,0.10121212121212121,0.3422779691029985,0.08598175764992223,0.5305235715837496,0.5127049970560115,0.9984465317868846,0.05174325489712948,0.09179955214765555,0.0881410256410257,0.08772931272622461,0.1842105263157895,0.07407407407407399,0.16428935303107484,3.377976780673058,0.22841601271495615,5257
4995,3.14115,TOI-1238 c,TOI-1238,2.713110183567743,1.5427895814442303,0.8078787878787879,0.06332142428405471,0.01651932981620553,0.06626113404301535,0.22491545234760227,0.0963668962378468,0.46240400804895077,0.3672694578272375,0.32852564102564097,0.24564207563342907,0.40789473684210525,0.1759259259259251,0.48395313295975545,3.3780013906318045,0.22841472872526578,3836
4996,3.12686,GJ 740 b,GJ 740,2.7199850650606225,1.5556061096389904,0.8987878787878788,0.030234553937431536,0.004423208530022245,0.10536606560938515,0.2934124310170993,0.1212357726863234,0.5105882030854311,0.40917418741942047,0.3365384615384615,0.25733931733025894,0.10526315789473684,0.22222222222222113,0.0789607743250127,3.378339352859199,0.22839709748559514,5064
4997,3.1199,TRAPPIST-1 e,TRAPPIST-1,2.6920751566904655,1.555205593132904,0.0703030303030303,0.0045637062547066445,0.000695075626146353,0.06608679122311532,0.002709208857823397,0.0005502238914225447,0.6094397218457832,0.5242332225011875,0.5528846153846153,0.5151465243283913,0.05263157894736842,0.4953703703703703,0.5221599592460519,3.378369357383376,0.22839553230329232,3356
4998,3.11267,HD 330075 b,HD 330075,2.7124131278995303,1.5379833833711953,0.10121212121212121,0.7587161648449801,0.34202775901863447,0.5673473821420811,0.3757110397170174,0.45282254831892627,0.21299604396807797,0.11196308610979168,0.4246794871794871,0.09357793357463966,0.06578947368421052,0.16666666666666688,0.20376974019358132,3.3784886776964966,0.22838930818615144,4136
4999,3.3187,Kepler-1372 b,Kepler-1372,2.7279755206993266,1.5636164397607153,0.10121212121212121,0.015402508609634933,0.0025952499028191744,0.028242450575711467,0.7156400756514617,0.9984465317868846,0.027651157378889298,0.004207097781095202,0.016025641025641038,0.01754586254524495,0.06578947368421052,0.018518518518518084,0.05221599592460521,3.378729520733166,0.22837674610067304,236
5000,3.126,Kepler-77 b,Kepler-77,2.7109810667789147,1.529957032589227,0.10121212121212121,0.5568292094023947,0.3061514757098714,0.533021942211601,0.6057382068907016,0.6712591587925022,0.07063364954211326,0.015606975639546718,0.040064102564102595,0.005848620848414983,0.2631578947368421,0.018518518518518906,0.3693326541008661,3.379158464725686,0.22835437631568806,789
5001,3.11821,HAT-P-51 b,HAT-P-51,2.7061895114825445,1.5212898553975205,0.32303030303030306,0.7134682575167384,0.21794078418296736,0.5748424940256354,0.46680179791779636,0.48028017641120424,0.08897649651622794,0.03473230643957386,0.03125000000000002,0.0029243104242074915,0.39736842105263154,0.013333333333333482,0.41709118695873665,3.379325056027429,0.2283456896225738,1576
5002,3.16894,TOI-4184 b,TOI-4184,2.701062752343971,1.5482366059270034,0.10121212121212121,0.08157624930288132,0.012366929971694852,0.3291331740169454,0.08025392276948536,0.005906358156513191,0.6094397218457832,0.5242332225011875,0.5528846153846153,0.4475949535291982,0.35526315789473684,0.4953703703703703,0.26744778400407543,3.3793526364087914,0.22834425154217128,1093
5003,3.5571,Kepler-2001 b,Kepler-2001,2.7296361535874167,1.5705053236653987,0.10121212121212121,0.0022818531273533253,0.0002708086855115663,0.00434499239626331,0.5863136905515904,0.9984465317868846,0.19082036329787963,0.18533962136119972,0.10897435897435896,0.13451827951354448,0.15789473684210525,0.14444444444444385,0.07641365257259292,3.379451957391015,0.22833907295462907,5999
5004,3.3551,Kepler-445 b,Kepler-445,2.7154382373638146,1.5673011916167088,0.10121212121212121,0.03308687034662319,0.0047842867773710005,0.12600477949163588,0.07463103646079529,0.025890054687642165,0.6094397218457832,0.5242332225011875,0.5528846153846153,0.4620410470247832,0.35526315789473684,0.44911111111110985,0.25598573611818654,3.379698009115438,0.22832624485037695,682
5005,3.219,Kepler-497 b,Kepler-497,2.7110228718219895,1.528851607032429,0.10121212121212121,0.28751349404651877,0.06634812795033368,0.5161850966760807,0.48816876589081853,0.9984465317868846,0.01533133478433466,0.08555336907104566,0.07211538461538466,0.0643348293325648,0.3157894736842105,0.046296296296296856,0.13372389200203766,3.3797390350928196,0.22832410606829842,5555
5006,3.173,Kepler-194 b,Kepler-194,2.72212343252489,1.5507999115659554,0.10121212121212121,0.029093627373754875,0.004265236796807166,0.09776232891592433,0.7120618752732044,0.9984465317868846,0.08514366282014428,0.014487344778448803,0.048076923076923114,0.014621552121037391,0.039473684210526314,0.023148148148148428,0.2674477840040753,3.3798131263393247,0.22832024361637687,5807
5007,3.2489,Kepler-1099 b,Kepler-1099,2.7215524726709486,1.548076399324569,0.10121212121212121,0.10439478057641455,0.01669986893987991,0.37692809037584174,0.6660564418384676,0.9984465317868846,0.016152656290638303,0.04039492434009635,0.008012820512820519,0.0,0.02631578947368421,0.009259259259259042,0.1235354049923586,3.38014896258763,0.22830273777018692,3984
5008,3.3748,Kepler-1434 b,Kepler-1434,2.6774411164426817,1.4551565699125593,0.10121212121212121,0.006275096100221645,0.0009252630088311839,0.01737996958505324,0.5443976289777192,0.9984465317868846,0.14044597757792288,0.29261043631675376,0.37660256410256404,0.5284228936542932,0.25,0.4259259259259254,0.2585328578706062,3.3804112677124922,0.22828906668441953,5373
5009,3.15219,TOI-2485 b,TOI-2485,2.6535938744874095,1.4269602078840873,0.10545454545454544,0.6354576524473374,0.9985832192269654,0.34216815120573535,0.44931973321259633,0.4268120920469796,0.06526768236759603,0.17636900318925156,0.13060897435897437,0.4211007010858783,0.12763157894736843,0.39814814814814786,0.17829852266938365,3.380437808937744,0.2282876834730134,3305
5010,3.12825,LHS 1678 b,LHS 1678,2.7313585056525995,1.5822164263033607,0.0987878787878788,0.01796959337790742,0.0014668803798543162,0.05322615685422552,0.2941485179520551,0.14501663579017915,0.6094397218457832,0.5242332225011875,0.5248397435897435,0.392442458928645,0.02631578947368421,0.4170740740740727,0.3056546102903719,3.3805282929030853,0.22828296797445752,1221
5011,3.2343,Kepler-1148 b,Kepler-1148,2.729527821853894,1.5719471830873093,0.10121212121212121,0.03936196644684482,0.005641847614824293,0.16619595915707144,0.5837578331385495,0.9984465317868846,0.1982122568546124,0.18017574811698447,0.15224358974358967,0.13451827951354448,0.02631578947368421,0.12962962962962907,0.003820682628629567,3.380679012097042,0.22827511379823684,2569
5012,3.2479,Kepler-1091 b,Kepler-1091,2.7270521547105937,1.5616939605315014,0.10121212121212121,0.026241310964563218,0.0039041585494584106,0.07495111883554198,0.7202406189949354,0.9984465317868846,0.01998548998672197,0.02701024631878944,0.008012820512820519,0.01754586254524495,0.0,0.018518518518518906,0.1439123790117167,3.3808968726762387,0.22826376175093838,1355
5013,3.10307,EPIC 228836835 b,EPIC 228836835,2.7323488345593727,1.5830899288501383,0.10121212121212121,0.005704632818383314,0.0008349934469939955,0.016293721485987435,0.34606309372574257,0.26943570968670694,0.5464525755273568,0.5242332225011875,0.4662027243589742,0.3977062176922184,0.23684210526315788,0.4953703703703703,0.0789607743250127,3.3810454976444033,0.228256018007044,3563
5014,3.19959,Barnard b,Barnard's star,2.7141636000826574,1.5653787123874947,0.0806060606060606,0.015972971891473266,0.001581974071196732,0.12057353899630668,0.09354438131729821,0.008952795521451574,0.6094397218457832,0.5242332225011875,0.5528846153846153,0.4766625991458206,0.4671052631578948,0.425925925925925,0.0789607743250127,3.381150561781796,0.22825054421167942,1387
5015,3.205,Kepler-107 c,Kepler-107,2.701066713074933,1.5049167406287147,0.3836363636363636,0.03405665792574835,0.020310651413367454,0.41929176623940917,0.5740455749689939,0.9341371715959021,0.02080681149302561,0.12366492501866051,0.19070512820512817,0.2614333519241495,0.42236842105263156,0.2129629629629629,0.03948038716250632,3.3812689886532574,0.22824437453847965,4714
5016,3.918,K2-122 b,K2-122,2.721171318225594,1.542308961636927,0.8987878787878788,0.009127412509413289,0.001466880379854316,0.03258744297197477,0.2627421420606081,0.12263464698655022,0.48430591488371455,0.37401438556015476,0.2964743589743589,0.2397934547850141,0.42105263157894735,0.23148148148148098,0.0789607743250127,3.3813415599466783,0.22824059396368315,4482
